Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,Total_Time,Hit
0,6,1637487.0,1646000.0,16064.91,1614512.79,1677487.21,0.43,32.94,1
1,6,1637487.0,1652400.0,15296.73,1622418.41,1682381.59,0.43,34.13,1
2,6,1637487.0,1640600.0,13667.32,1613812.05,1667387.95,0.43,33.84,1
3,6,1637487.0,1652800.0,14932.21,1623532.86,1682067.14,0.42,32.81,1
4,6,1637487.0,1642800.0,15214.51,1612979.57,1672620.43,0.45,32.7,1
5,6,1637487.0,1622600.0,15679.45,1591868.28,1653331.72,0.42,32.76,1
6,6,1637487.0,1666600.0,16301.91,1634648.26,1698551.74,0.46,33.66,1
7,6,1637487.0,1624000.0,15892.12,1592851.45,1655148.55,0.42,32.66,1
8,6,1637487.0,1640400.0,16300.09,1608451.83,1672348.17,0.42,32.89,1
9,6,1637487.0,1635000.0,14600.37,1606383.28,1663616.72,0.4,32.5,1
0,7,1080692.0,1076200.0,12990.7,1050738.22,1101661.78,0.44,34.78,1
1,7,1080692.0,1066600.0,13183.54,1040760.26,1092439.74,0.43,35.06,1
2,7,1080692.0,1071200.0,14605.79,1042572.65,1099827.35,0.42,33.53,1
3,7,1080692.0,1082000.0,12908.7,1056698.95,1107301.05,0.44,32.86,1
4,7,1080692.0,1060000.0,12906.43,1034703.39,1085296.61,0.42,32.59,1
5,7,1080692.0,1081600.0,12109.53,1057865.31,1105334.69,0.42,33.06,1
6,7,1080692.0,1089800.0,14485.63,1061408.17,1118191.83,0.51,32.69,1
7,7,1080692.0,1068600.0,14059.46,1041043.46,1096156.54,1.04,34.99,1
8,7,1080692.0,1070200.0,13771.71,1043207.44,1097192.56,0.78,63.96,1
9,7,1080692.0,1077200.0,12552.03,1052598.02,1101801.98,0.41,49.8,1
0,8,1091271.0,1102600.0,13043.77,1077034.21,1128165.79,0.46,32.7,1
1,8,1091271.0,1103800.0,13869.91,1076614.98,1130985.02,0.45,39.04,1
2,8,1091271.0,1091800.0,14037.77,1064285.98,1119314.02,0.43,33.52,1
3,8,1091271.0,1101600.0,12724.5,1076659.99,1126540.01,0.56,31.61,1
4,8,1091271.0,1102600.0,13109.26,1076905.85,1128294.15,0.43,31.1,1
5,8,1091271.0,1103600.0,12601.86,1078900.36,1128299.64,0.41,30.51,1
6,8,1091271.0,1100400.0,13081.72,1074759.83,1126040.17,0.46,31.33,1
7,8,1091271.0,1104000.0,13918.96,1076718.83,1131281.17,0.44,30.88,1
8,8,1091271.0,1094400.0,13133.85,1068657.65,1120142.35,0.4,30.67,1
9,8,1091271.0,1092400.0,14787.85,1063415.81,1121384.19,0.41,30.8,1
0,9,1189459.0,1184000.0,13121.11,1158282.62,1209717.38,0.4,31.53,1
1,9,1189459.0,1183600.0,13926.61,1156303.84,1210896.16,0.41,30.13,1
2,9,1189459.0,1165400.0,12843.74,1140226.26,1190573.74,0.4,30.7,1
3,9,1189459.0,1199200.0,14287.36,1171196.77,1227203.23,0.41,30.6,1
4,9,1189459.0,1183400.0,12920.33,1158076.15,1208723.85,0.42,30.22,1
5,9,1189459.0,1181600.0,13736.39,1154676.68,1208523.32,0.41,30.63,1
6,9,1189459.0,1198200.0,14529.58,1169722.02,1226677.98,0.39,30.21,1
7,9,1189459.0,1201000.0,13112.17,1175300.14,1226699.86,0.4,30.35,1
8,9,1189459.0,1164000.0,13801.21,1136949.64,1191050.36,0.49,30.62,1
9,9,1189459.0,1179200.0,13222.3,1153284.3,1205115.7,0.41,30.17,1
0,10,933511.0,951600.0,12224.79,927639.42,975560.58,0.39,31.57,1
1,10,933511.0,939400.0,11240.51,917368.59,961431.41,0.41,32.68,1
2,10,933511.0,951400.0,13370.33,925194.15,977605.85,0.41,32.09,1
3,10,933511.0,946000.0,12559.71,921382.97,970617.03,0.4,31.54,1
4,10,933511.0,914200.0,11368.11,891918.5,936481.5,0.4,31.89,1
5,10,933511.0,935600.0,11609.28,912845.81,958354.19,0.4,31.53,1
6,10,933511.0,946800.0,12639.08,922027.41,971572.59,0.39,31.54,1
7,10,933511.0,937400.0,11989.84,913899.92,960900.08,0.45,31.51,1
8,10,933511.0,925400.0,13024.32,899872.33,950927.67,0.39,31.53,1
9,10,933511.0,924200.0,11892.3,900891.1,947508.9,0.4,32.02,1
